Entity,Code,Year,"Coffee, green | 00000656 || Yield | 005419 || tonnes per hectare"
Indonesia,IDN,2021,0.6125
Jamaica,JAM,1961,0.33949998
Jamaica,JAM,1962,0.3029
Jamaica,JAM,1963,0.3091
Jamaica,JAM,1964,0.30719998
Jamaica,JAM,1965,0.3391
Jamaica,JAM,1966,0.2908
Jamaica,JAM,1967,0.3111
Jamaica,JAM,1968,0.3081
Jamaica,JAM,1969,0.2483
Jamaica,JAM,1970,0.2777
Jamaica,JAM,1971,0.2263
Jamaica,JAM,1972,0.1891
Jamaica,JAM,1973,0.2084
Jamaica,JAM,1974,0.27019998
Jamaica,JAM,1975,0.2636
Jamaica,JAM,1976,0.3215
Jamaica,JAM,1977,0.2626
Jamaica,JAM,1978,0.2954
Jamaica,JAM,1979,0.14739999
Jamaica,JAM,1980,0.4432
Jamaica,JAM,1981,0.2507
Jamaica,JAM,1982,0.2756
Jamaica,JAM,1983,0.2967
Jamaica,JAM,1984,0.3173
Jamaica,JAM,1985,0.2316
Jamaica,JAM,1986,0.3085
Jamaica,JAM,1987,0.3015
Jamaica,JAM,1988,0.40559998
Jamaica,JAM,1989,0.3938
Jamaica,JAM,1990,0.39999998
Jamaica,JAM,1991,0.4145
Jamaica,JAM,1992,0.4465
Jamaica,JAM,1993,0.41669998
Jamaica,JAM,1994,0.4473
Jamaica,JAM,1995,0.4691
Jamaica,JAM,1996,0.46069998
Jamaica,JAM,1997,0.5128
Jamaica,JAM,1998,0.435
Jamaica,JAM,1999,0.4588
Jamaica,JAM,2000,0.4353
Jamaica,JAM,2001,0.5143
Jamaica,JAM,2002,0.49289998
Jamaica,JAM,2003,0.541
Jamaica,JAM,2004,0.42859998
Jamaica,JAM,2005,1.0591999
Jamaica,JAM,2006,1.1013
Jamaica,JAM,2007,1.3436999
Jamaica,JAM,2008,0.8031
Jamaica,JAM,2009,0.8861
Jamaica,JAM,2010,1.0134
Jamaica,JAM,2011,0.941
Jamaica,JAM,2012,0.89159995
Jamaica,JAM,2013,0.87299997
Jamaica,JAM,2014,0.6792
Jamaica,JAM,2015,0.7629
Jamaica,JAM,2016,0.8121
Jamaica,JAM,2017,0.83709997
Jamaica,JAM,2018,0.7963
Jamaica,JAM,2019,0.74869996
Jamaica,JAM,2020,0.7346
Jamaica,JAM,2021,0.7204
Kenya,KEN,1961,0.6748
Kenya,KEN,1962,0.70419997
Kenya,KEN,1963,0.694
Kenya,KEN,1964,0.506
Kenya,KEN,1965,0.47349998
Kenya,KEN,1966,0.6667
Kenya,KEN,1967,0.5621
Kenya,KEN,1968,0.466
Kenya,KEN,1969,0.6166
Kenya,KEN,1970,0.686
Kenya,KEN,1971,0.7001
Kenya,KEN,1972,0.7011
Kenya,KEN,1973,0.70489997
Kenya,KEN,1974,0.701
Kenya,KEN,1975,0.59599996
Kenya,KEN,1976,0.75949997
Kenya,KEN,1977,0.782
Kenya,KEN,1978,0.69119996
Kenya,KEN,1979,0.6301
Kenya,KEN,1980,0.8919
Kenya,KEN,1981,0.8479
Kenya,KEN,1982,0.6669
Kenya,KEN,1983,0.63949996
Kenya,KEN,1984,0.79029995
Kenya,KEN,1985,0.61579996
Kenya,KEN,1986,0.72889996
Kenya,KEN,1987,0.6775
Kenya,KEN,1988,0.82339996
Kenya,KEN,1989,0.7636
Kenya,KEN,1990,0.67859995
Kenya,KEN,1991,0.556
Kenya,KEN,1992,0.5546
Kenya,KEN,1993,0.47469997
Kenya,KEN,1994,0.5035
Kenya,KEN,1995,0.5944
Kenya,KEN,1996,0.5523
Kenya,KEN,1997,0.38799998
Kenya,KEN,1998,0.30089998
Kenya,KEN,1999,0.4006
Kenya,KEN,2000,0.5924
Kenya,KEN,2001,0.3041
Kenya,KEN,2002,0.3053
Kenya,KEN,2003,0.3261
Kenya,KEN,2004,0.28489998
Kenya,KEN,2005,0.2659
Kenya,KEN,2006,0.2841
Kenya,KEN,2007,0.3274
Kenya,KEN,2008,0.271
Kenya,KEN,2009,0.3375
Kenya,KEN,2010,0.2625
Kenya,KEN,2011,0.31399998
Kenya,KEN,2012,0.4463
Kenya,KEN,2013,0.36249998
Kenya,KEN,2014,0.45
Kenya,KEN,2015,0.37
Kenya,KEN,2016,0.4044
Kenya,KEN,2017,0.3367
Kenya,KEN,2018,0.35799998
Kenya,KEN,2019,0.3721
Kenya,KEN,2020,0.3083
Kenya,KEN,2021,0.3189
Land Locked Developing Countries (FAO),,1961,0.42249998
Land Locked Developing Countries (FAO),,1962,0.4791
Land Locked Developing Countries (FAO),,1963,0.5733
Land Locked Developing Countries (FAO),,1964,0.6304
Land Locked Developing Countries (FAO),,1965,0.519
Land Locked Developing Countries (FAO),,1966,0.47059998
Land Locked Developing Countries (FAO),,1967,0.51269996
Land Locked Developing Countries (FAO),,1968,0.5361
Land Locked Developing Countries (FAO),,1969,0.79029995
Land Locked Developing Countries (FAO),,1970,0.7565
Land Locked Developing Countries (FAO),,1971,0.65569997
Land Locked Developing Countries (FAO),,1972,0.65139997
Land Locked Developing Countries (FAO),,1973,0.70059997
Land Locked Developing Countries (FAO),,1974,0.80109996
Land Locked Developing Countries (FAO),,1975,0.78239995
Land Locked Developing Countries (FAO),,1976,0.601
Land Locked Developing Countries (FAO),,1977,0.6396
Land Locked Developing Countries (FAO),,1978,0.5664
Land Locked Developing Countries (FAO),,1979,0.5233
Land Locked Developing Countries (FAO),,1980,0.60249996
Land Locked Developing Countries (FAO),,1981,0.547
Land Locked Developing Countries (FAO),,1982,0.6792
Land Locked Developing Countries (FAO),,1983,0.75589997
Land Locked Developing Countries (FAO),,1984,0.7312
Land Locked Developing Countries (FAO),,1985,0.7775
Land Locked Developing Countries (FAO),,1986,0.78389996
Land Locked Developing Countries (FAO),,1987,0.80579996
Land Locked Developing Countries (FAO),,1988,0.7718
Land Locked Developing Countries (FAO),,1989,0.7339
Land Locked Developing Countries (FAO),,1990,0.59929997
Land Locked Developing Countries (FAO),,1991,0.62909997
Land Locked Developing Countries (FAO),,1992,0.5395
Land Locked Developing Countries (FAO),,1993,0.6217
Land Locked Developing Countries (FAO),,1994,0.7686
Land Locked Developing Countries (FAO),,1995,0.7129
Land Locked Developing Countries (FAO),,1996,0.8583
Land Locked Developing Countries (FAO),,1997,0.7701
Land Locked Developing Countries (FAO),,1998,0.7608
Land Locked Developing Countries (FAO),,1999,0.8768
Land Locked Developing Countries (FAO),,2000,0.7396
Land Locked Developing Countries (FAO),,2001,0.7531
Land Locked Developing Countries (FAO),,2002,0.8696
Land Locked Developing Countries (FAO),,2003,0.62759995
Land Locked Developing Countries (FAO),,2004,0.7269
Land Locked Developing Countries (FAO),,2005,0.6608
Land Locked Developing Countries (FAO),,2006,0.778
Land Locked Developing Countries (FAO),,2007,0.6746
Land Locked Developing Countries (FAO),,2008,0.685
Land Locked Developing Countries (FAO),,2009,0.68009996
Land Locked Developing Countries (FAO),,2010,0.7226
Land Locked Developing Countries (FAO),,2011,0.7071
Land Locked Developing Countries (FAO),,2012,0.6188
Land Locked Developing Countries (FAO),,2013,0.7057
Land Locked Developing Countries (FAO),,2014,0.7118
Land Locked Developing Countries (FAO),,2015,0.6964
Land Locked Developing Countries (FAO),,2016,0.6961
Land Locked Developing Countries (FAO),,2017,0.68119997
Land Locked Developing Countries (FAO),,2018,0.70239997
Land Locked Developing Countries (FAO),,2019,0.6935
Land Locked Developing Countries (FAO),,2020,0.6933
Land Locked Developing Countries (FAO),,2021,0.6813
Laos,LAO,1961,0.5
Laos,LAO,1962,0.75
Laos,LAO,1963,0.6667
Laos,LAO,1964,0.5833
Laos,LAO,1965,0.5833
Laos,LAO,1966,0.5833
Laos,LAO,1967,0.5833
Laos,LAO,1968,0.57379997
Laos,LAO,1969,0.5656
Laos,LAO,1970,0.5316
Laos,LAO,1971,0.47059998
Laos,LAO,1972,0.4182
Laos,LAO,1973,0.3396
Laos,LAO,1974,0.5105
Laos,LAO,1975,0.5143
Laos,LAO,1976,0.81759995
Laos,LAO,1977,0.6533
Laos,LAO,1978,0.62079996
Laos,LAO,1979,0.643
Laos,LAO,1980,0.68
Laos,LAO,1981,0.6502
Laos,LAO,1982,0.67429996
Laos,LAO,1983,0.64559996
Laos,LAO,1984,0.52169997
Laos,LAO,1985,0.4878
Laos,LAO,1986,0.35979998
Laos,LAO,1987,0.373
Laos,LAO,1988,0.50369996
Laos,LAO,1989,0.34199998
Laos,LAO,1990,0.3049
Laos,LAO,1991,0.4472
Laos,LAO,1992,0.37
Laos,LAO,1993,0.4033
Laos,LAO,1994,0.4513
Laos,LAO,1995,0.4254
Laos,LAO,1996,0.43289998
Laos,LAO,1997,0.5269
Laos,LAO,1998,0.59349996
Laos,LAO,1999,0.59929997
Laos,LAO,2000,0.79929996
Laos,LAO,2001,0.8006
Laos,LAO,2002,0.87909997
Laos,LAO,2003,0.7457
Laos,LAO,2004,0.6148
Laos,LAO,2005,0.58709997
Laos,LAO,2006,0.58529997
Laos,LAO,2007,0.73789996
Laos,LAO,2008,0.80289996
Laos,LAO,2009,0.87799996
Laos,LAO,2010,0.9149
Laos,LAO,2011,0.94949996
Laos,LAO,2012,1.5354999
Laos,LAO,2013,1.6050999
Laos,LAO,2014,1.615
Laos,LAO,2015,1.7530999
Laos,LAO,2016,1.7535
Laos,LAO,2017,1.8642
Laos,LAO,2018,1.8611
Laos,LAO,2019,1.9893999
Laos,LAO,2020,1.9156
Laos,LAO,2021,1.9346999
Least Developed Countries (FAO),,1961,0.3876
Least Developed Countries (FAO),,1962,0.3552
Least Developed Countries (FAO),,1963,0.3617
Least Developed Countries (FAO),,1964,0.4014
Least Developed Countries (FAO),,1965,0.37469998
Least Developed Countries (FAO),,1966,0.37919998
Least Developed Countries (FAO),,1967,0.3917
Least Developed Countries (FAO),,1968,0.3867
Least Developed Countries (FAO),,1969,0.4409
Least Developed Countries (FAO),,1970,0.419
Least Developed Countries (FAO),,1971,0.42209998
Least Developed Countries (FAO),,1972,0.42819998
Least Developed Countries (FAO),,1973,0.4375
Least Developed Countries (FAO),,1974,0.45279998
Least Developed Countries (FAO),,1975,0.4788
Least Developed Countries (FAO),,1976,0.41709998
Least Developed Countries (FAO),,1977,0.4465
Least Developed Countries (FAO),,1978,0.39769998
Least Developed Countries (FAO),,1979,0.3915
Least Developed Countries (FAO),,1980,0.4188
Least Developed Countries (FAO),,1981,0.4206
Least Developed Countries (FAO),,1982,0.4324
Least Developed Countries (FAO),,1983,0.4279
Least Developed Countries (FAO),,1984,0.43269998
Least Developed Countries (FAO),,1985,0.4377
Least Developed Countries (FAO),,1986,0.4858
Least Developed Countries (FAO),,1987,0.50729996
Least Developed Countries (FAO),,1988,0.4949
Least Developed Countries (FAO),,1989,0.4935
Least Developed Countries (FAO),,1990,0.47129998
Least Developed Countries (FAO),,1991,0.501
Least Developed Countries (FAO),,1992,0.4743
Least Developed Countries (FAO),,1993,0.4728
Least Developed Countries (FAO),,1994,0.5363
Least Developed Countries (FAO),,1995,0.51629996
Least Developed Countries (FAO),,1996,0.5765
Least Developed Countries (FAO),,1997,0.5405
Least Developed Countries (FAO),,1998,0.5362
Least Developed Countries (FAO),,1999,0.58849996
Least Developed Countries (FAO),,2000,0.5378
Least Developed Countries (FAO),,2001,0.5401
Least Developed Countries (FAO),,2002,0.62509996
Least Developed Countries (FAO),,2003,0.484
Least Developed Countries (FAO),,2004,0.5511
Least Developed Countries (FAO),,2005,0.52419996
Least Developed Countries (FAO),,2006,0.56839997
Least Developed Countries (FAO),,2007,0.5362
Least Developed Countries (FAO),,2008,0.5491
Least Developed Countries (FAO),,2009,0.5338
Least Developed Countries (FAO),,2010,0.574
Least Developed Countries (FAO),,2011,0.6125
Least Developed Countries (FAO),,2012,0.5762
Least Developed Countries (FAO),,2013,0.6009
Least Developed Countries (FAO),,2014,0.5999
Least Developed Countries (FAO),,2015,0.5714
Least Developed Countries (FAO),,2016,0.5789
Least Developed Countries (FAO),,2017,0.593
Least Developed Countries (FAO),,2018,0.60469997
Least Developed Countries (FAO),,2019,0.58779997
Least Developed Countries (FAO),,2020,0.60209996
Least Developed Countries (FAO),,2021,0.5844
Liberia,LBR,1961,0.48569998
Liberia,LBR,1962,0.5363
Liberia,LBR,1963,0.5243
Liberia,LBR,1964,0.5
Liberia,LBR,1965,0.3541
Liberia,LBR,1966,0.68549997
Liberia,LBR,1967,0.6181
Liberia,LBR,1968,0.5207
Liberia,LBR,1969,0.3551
Liberia,LBR,1970,0.3548
Liberia,LBR,1971,0.28129998
Liberia,LBR,1972,0.3576
Liberia,LBR,1973,0.49539998
Liberia,LBR,1974,0.2446
Liberia,LBR,1975,0.2882
Liberia,LBR,1976,0.2665
Liberia,LBR,1977,0.5038
Liberia,LBR,1978,0.3466
Liberia,LBR,1979,0.32799998
Liberia,LBR,1980,0.4551
Liberia,LBR,1981,0.336
Liberia,LBR,1982,0.4694
Liberia,LBR,1983,0.375
Liberia,LBR,1984,0.575
Liberia,LBR,1985,0.45
Liberia,LBR,1986,0.47869998
Liberia,LBR,1987,0.2333
Liberia,LBR,1988,0.2118
Liberia,LBR,1989,0.2667
Liberia,LBR,1990,0.106699996
Liberia,LBR,1991,0.099999994
Liberia,LBR,1992,0.1875
Liberia,LBR,1993,0.19999999
Liberia,LBR,1994,0.1837
Liberia,LBR,1995,0.18949999
Liberia,LBR,1996,0.1954
Liberia,LBR,1997,0.2012
Liberia,LBR,1998,0.19739999
Liberia,LBR,1999,0.19569999
Liberia,LBR,2000,0.1954
Liberia,LBR,2001,0.2021
Liberia,LBR,2002,0.20629999
Liberia,LBR,2003,0.21069999
Liberia,LBR,2004,0.2147
Liberia,LBR,2005,0.2267
Liberia,LBR,2006,0.2367
Liberia,LBR,2007,0.2271
Liberia,LBR,2008,0.2286
Liberia,LBR,2009,0.225
Liberia,LBR,2010,0.23079999
Liberia,LBR,2011,0.2321
Liberia,LBR,2012,0.2322
Liberia,LBR,2013,0.22909999
Liberia,LBR,2014,0.2324
Liberia,LBR,2015,0.23619999
